tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
13501,0,1368100,130500,150600,96500,85500,45400,959300,200,200
13502,0,1016400,124600,125500,91100,80500,43900,637600,100,200
13503,0,888600,110600,130900,87300,76900,37900,478900,200,200
13504,0,876600,115600,115700,85400,78500,37900,493100,100,100
13505,0,959700,157300,121600,101900,85900,42600,541300,200,200
13506,0,982200,125100,135800,91900,80800,43400,550500,200,100
13507,0,823900,116900,130100,93100,82800,43600,451500,200,100
13508,0,919200,152400,122000,91800,81500,44200,527900,200,200
13509,0,759500,98300,119700,87000,79100,40700,426400,100,200
13510,0,1440600,139700,102800,90000,80100,42000,1046900,100,100
13511,0,958700,113200,128000,88000,80900,43800,599900,100,200
13512,0,997200,139500,131400,90800,80800,45900,612100,200,200
13513,0,1034700,204300,120500,95300,80400,38200,590100,100,200
13514,0,1015000,136800,130600,92000,80900,43900,624000,200,100
13515,0,978300,127400,126700,99700,89000,43800,591300,200,100
13516,0,2956800,123600,129600,90500,83000,41700,2573900,200,0
